Date,AAPL,BOGUS,TSLA
2023-04-20 00:00:00,165.97669982910156,,162.99000549316406
2023-04-21 00:00:00,164.3533172607422,,165.0800018310547
2023-04-24 00:00:00,164.6620635986328,,162.5500030517578
2023-04-25 00:00:00,163.1083526611328,,160.6699981689453
2023-04-26 00:00:00,163.098388671875,,153.75
2023-04-27 00:00:00,167.7296142578125,,160.19000244140625
2023-04-28 00:00:00,168.9944610595703,,164.30999755859375
2023-05-01 00:00:00,168.9048309326172,,161.8300018310547
2023-05-02 00:00:00,167.85906982421875,,160.30999755859375
2023-05-03 00:00:00,166.7734832763672,,160.61000061035156
2023-05-04 00:00:00,165.12017822265625,,161.1999969482422
2023-05-05 00:00:00,172.86875915527344,,170.05999755859375
2023-05-08 00:00:00,172.79904174804688,,171.7899932861328
2023-05-09 00:00:00,171.07603454589844,,169.14999389648438
2023-05-10 00:00:00,172.85879516601562,,168.5399932861328
2023-05-11 00:00:00,173.0480499267578,,172.0800018310547
2023-05-12 00:00:00,172.1105499267578,,167.97999572753906
2023-05-15 00:00:00,171.61187744140625,,166.35000610351562
2023-05-16 00:00:00,171.61187744140625,,166.52000427246094
2023-05-17 00:00:00,172.230224609375,,173.86000061035156
2023-05-18 00:00:00,174.5839385986328,,176.88999938964844
2023-05-19 00:00:00,174.6936492919922,,180.13999938964844
2023-05-22 00:00:00,173.73619079589844,,188.8699951171875
2023-05-23 00:00:00,171.1032257080078,,185.77000427246094
2023-05-24 00:00:00,171.38247680664062,,182.89999389648438
2023-05-25 00:00:00,172.5294189453125,,184.47000122070312
2023-05-26 00:00:00,174.96290588378906,,193.1699981689453
2023-05-30 00:00:00,176.82794189453125,,201.16000366210938
2023-05-31 00:00:00,176.77806091308594,,203.92999267578125
2023-06-01 00:00:00,179.61050415039062,,207.52000427246094
2023-06-02 00:00:00,180.4682159423828,,213.97000122070312
2023-06-05 00:00:00,179.10186767578125,,217.61000061035156
2023-06-06 00:00:00,178.73284912109375,,221.30999755859375
2023-06-07 00:00:00,177.3465576171875,,224.57000732421875
2023-06-08 00:00:00,180.0892333984375,,234.86000061035156
2023-06-09 00:00:00,180.4781951904297,,244.39999389648438
2023-06-12 00:00:00,183.30064392089844,,249.8300018310547
2023-06-13 00:00:00,182.8219451904297,,258.7099914550781
2023-06-14 00:00:00,183.46023559570312,,256.7900085449219
2023-06-15 00:00:00,185.51473999023438,,255.89999389648438
2023-06-16 00:00:00,184.42764282226562,,260.5400085449219
2023-06-20 00:00:00,184.5174102783203,,274.45001220703125
2023-06-21 00:00:00,183.47021484375,,259.4599914550781
2023-06-22 00:00:00,186.5021209716797,,264.6099853515625
2023-06-23 00:00:00,186.18295288085938,,256.6000061035156
2023-06-26 00:00:00,184.7767333984375,,241.0500030517578
2023-06-27 00:00:00,187.5592803955078,,250.2100067138672
2023-06-28 00:00:00,188.74612426757812,,256.239990234375
2023-06-29 00:00:00,189.085205078125,,257.5
2023-06-30 00:00:00,193.4535675048828,,261.7699890136719
2023-07-03 00:00:00,191.9475860595703,,279.82000732421875
2023-07-05 00:00:00,190.82058715820312,,282.4800109863281
2023-07-06 00:00:00,191.29930114746094,,276.5400085449219
2023-07-07 00:00:00,190.17230224609375,,274.42999267578125
2023-07-10 00:00:00,188.1078338623047,,269.6099853515625
2023-07-11 00:00:00,187.57925415039062,,269.7900085449219
2023-07-12 00:00:00,189.26473999023438,,271.989990234375
2023-07-13 00:00:00,190.0326690673828,,277.8999938964844
2023-07-14 00:00:00,190.18228149414062,,281.3800048828125
2023-07-17 00:00:00,193.4735107421875,,290.3800048828125
2023-07-18 00:00:00,193.2141876220703,,293.3399963378906
2023-07-19 00:00:00,194.58055114746094,,291.260009765625
2023-07-20 00:00:00,192.6157989501953,,262.8999938964844
2023-07-21 00:00:00,191.42897033691406,,260.0199890136719
2023-07-24 00:00:00,192.23680114746094,,269.05999755859375
2023-07-25 00:00:00,193.1044921875,,265.2799987792969
2023-07-26 00:00:00,193.98214721679688,,264.3500061035156
2023-07-27 00:00:00,192.70555114746094,,255.7100067138672
2023-07-28 00:00:00,195.30860900878906,,266.44000244140625
2023-07-31 00:00:00,195.9269561767578,,267.42999267578125
2023-08-01 00:00:00,195.0891876220703,,261.07000732421875
2023-08-02 00:00:00,192.06724548339844,,254.11000061035156
2023-08-03 00:00:00,190.6610107421875,,259.32000732421875
2023-08-04 00:00:00,181.50546264648438,,253.86000061035156
